"university","long","lat"
"http://dbpedia.org/resource/Johns_Hopkins_Bloomberg_School_of_Public_Health",-76.5908,39.2979
"http://dbpedia.org/resource/Johns_Hopkins_School_of_Medicine",-76.5942,39.2989
"http://dbpedia.org/resource/Johns_Hopkins_University",-76.6203,39.3289
"http://dbpedia.org/resource/Johnson-Shoyama_Graduate_School_of_Public_Policy",-106.64,52.1343
"http://dbpedia.org/resource/Johnson_&_Wales_University",-71.4128,41.82
"http://dbpedia.org/resource/Johnson_College",-75.6401,41.4501
"http://dbpedia.org/resource/Johnson_State_College",-72.6711,44.6417
"http://dbpedia.org/resource/Johnston_Community_College",-78.337,35.5005
"http://dbpedia.org/resource/Joint_Services_Command_and_Staff_College",-1.63363,51.6079
"http://dbpedia.org/resource/Jomo_Kenyatta_University_of_Agriculture_and_Technology",37.0146,-1.09515
"http://dbpedia.org/resource/Jon_M._Huntsman_School_of_Business",-111.809,41.7411
"http://dbpedia.org/resource/Jordan_Media_Institute",35.8728,32.0139
"http://dbpedia.org/resource/Jordan_University_of_Science_and_Technology",35.985,32.4789
"http://dbpedia.org/resource/Jordanhill_College",-4.3401,55.8845
"http://dbpedia.org/resource/Jorge_A._Sabato_institute",-58.5136,-34.5717
"http://dbpedia.org/resource/Jorge_Basadre_Grohmann_National_University",-70.2389,-18.0062
"http://dbpedia.org/resource/Jorhat_Engineering_College",94.2506,26.7458
"http://dbpedia.org/resource/Josai_International_University",140.392,35.582
"http://dbpedia.org/resource/Josai_Junior_College",139.339,35.9323
"http://dbpedia.org/resource/Josai_University",139.342,35.9326
"http://dbpedia.org/resource/Jose_Rizal_Memorial_State_University",123.425,8.655
"http://dbpedia.org/resource/Josef_Korbel_School_of_International_Studies",-104.962,39.6783
"http://dbpedia.org/resource/Joseph_Ayo_Babalola_University",4.96889,7.41611
"http://dbpedia.org/resource/Joseph_Fourier_University",5.77298,45.1917
"http://dbpedia.org/resource/Joshibi_University_of_Art_and_Design",139.389,35.5286
"http://dbpedia.org/resource/Joshibi_University_of_Art_and_Design_Junior_College",139.662,35.6936
"http://dbpedia.org/resource/Joshua_Mqabuko_Nkomo_Polytechnic",29.0122,-20.9529
"http://dbpedia.org/resource/José_Matías_Delgado_University",-89.2569,13.6753
"http://dbpedia.org/resource/José_Rizal_University",121.029,14.5925
"http://dbpedia.org/resource/Joypurhat_Government_College",-89.0236,25.0972
"http://dbpedia.org/resource/Jožef_Stefan_Institute",14.4878,46.0423
"http://dbpedia.org/resource/Juan_Agustín_Maza_University",-68.8117,-32.8986
"http://dbpedia.org/resource/Juan_Sumulong_Memorial_Junior_College",121.132,14.5731
"http://dbpedia.org/resource/Jubail_Industrial_College",49.5695,27.1055
"http://dbpedia.org/resource/Julius_Nyerere_University_of_Kankan",-9.30176,10.3751
"http://dbpedia.org/resource/Juniata_College",-78.0164,40.4994
"http://dbpedia.org/resource/Junior_College,_Osaka_Sangyo_University",135.647,34.7083
"http://dbpedia.org/resource/Juntendo_University",139.761,35.7022
"http://dbpedia.org/resource/Juraj_Dobrila_University_of_Pula",13.854,44.8673
"http://dbpedia.org/resource/Jutland_Art_Academy",10.2123,56.1589
"http://dbpedia.org/resource/Jāzeps_Vītols_Latvian_Academy_of_Music",24.1174,56.9497
"http://dbpedia.org/resource/Jönköping_International_Business_School",14.162,57.7782
"http://dbpedia.org/resource/Jönköping_School_of_Engineering",14.1637,57.7786
"http://dbpedia.org/resource/Jönköping_University_Foundation",14.162,57.779
"http://dbpedia.org/resource/K.A.P.Viswanatham_Government_Medical_College",78.6773,10.7975
"http://dbpedia.org/resource/K.N.Toosi_University_of_Technology",51.4128,35.7626
"http://dbpedia.org/resource/K.S._School_of_Business_Management",72.5481,23.0364
"http://dbpedia.org/resource/K._L._N._College_of_Engineering",78.1619,9.83655
"http://dbpedia.org/resource/KAAF_University_College",-0.48085,5.52668
"http://dbpedia.org/resource/KAIST",127.363,36.372
"http://dbpedia.org/resource/KCA_University",36.8601,-1.25294
"http://dbpedia.org/resource/KCG_College_of_Technology",80.24,12.92
"http://dbpedia.org/resource/KCT_College_of_Engineering",75.734,29.9817
"http://dbpedia.org/resource/KC_College_of_Engineering,_Thane",72.9803,19.1798
"http://dbpedia.org/resource/KEDGE_Business_School",-0.601566,44.7962
"http://dbpedia.org/resource/KEMUDA_Institute",114.888,4.87869
"http://dbpedia.org/resource/KGI_School_of_Pharmacy",-117.724,34.0933
"http://dbpedia.org/resource/KIIT_Law_School",85.8225,20.362
"http://dbpedia.org/resource/KIIT_School_of_Biotechnology",85.8212,20.3608
"http://dbpedia.org/resource/KIIT_School_of_Computer_Application",85.8234,20.3462
"http://dbpedia.org/resource/KIIT_School_of_Management,_Bhubaneswar",85.4914,20.206
"http://dbpedia.org/resource/KIIT_School_of_Rural_Management",85.8195,20.3486
"http://dbpedia.org/resource/KIIT_School_of_Technology",85.8156,20.3535
"http://dbpedia.org/resource/KIIT_University",85.8194,20.3528
"http://dbpedia.org/resource/KIMEP_University",76.9553,43.2419
"http://dbpedia.org/resource/KLE_Society's_Dr._M._S._Sheshgiri_College_of_Engineering_and_Technology",74.4985,15.8203
"http://dbpedia.org/resource/KLN_College_of_Information_Technology",78.1581,9.8378
"http://dbpedia.org/resource/KMC_International_Center",74.7876,13.3548
"http://dbpedia.org/resource/KMP_College_of_engineering",76.5737,10.0787
"http://dbpedia.org/resource/KM_Music_Conservatory",80.218,13.0462
"http://dbpedia.org/resource/KPC_Medical_College_and_Hospital",88.3731,22.4932
"http://dbpedia.org/resource/KTU_Faculty_of_Medicine",39.7697,40.9928
"http://dbpedia.org/resource/KTVR_Knowledge_Park_for_Engineering_and_Technology",76.9541,11.2003
"http://dbpedia.org/resource/KVM_College_of_Engineering_and_Information_Technology",-76.3585,9.6787
"http://dbpedia.org/resource/K_S_Hegde_Medical_Academy",74.8426,12.8695
"http://dbpedia.org/resource/Kabale_University",29.9881,-1.27167
"http://dbpedia.org/resource/Kabarak_University",35.966,-0.1671
"http://dbpedia.org/resource/Kabul_Medical_University",69.1297,34.5167
"http://dbpedia.org/resource/Kabul_University",69.1281,34.5178
"http://dbpedia.org/resource/Kadena_High_School",127.781,26.3356
"http://dbpedia.org/resource/Kadir_Has_University",28.3806,41.0522
"http://dbpedia.org/resource/Kafkas_University",43.0716,40.5845
"http://dbpedia.org/resource/Kafrelsheikh_University",30.95,31.0983
"http://dbpedia.org/resource/Kagawa_Nutrition_University",139.411,35.9524
"http://dbpedia.org/resource/Kagawa_University",134.038,34.343
"http://dbpedia.org/resource/Kagoshima_Immaculate_Heart_College",130.538,31.5642
"http://dbpedia.org/resource/Kagoshima_University",130.545,31.5717
"http://dbpedia.org/resource/Kahramanmaraş_Sütçüimam_University",36.8212,37.5856
"http://dbpedia.org/resource/Kaichi_International_University",139.989,35.8626
"http://dbpedia.org/resource/Kainan_University",121.27,25.0126
"http://dbpedia.org/resource/Kaiserslautern_University_of_Technology",7.75306,49.4239
"http://dbpedia.org/resource/Kajaani_University_of_Applied_Sciences",27.7094,64.2158
"http://dbpedia.org/resource/Kakatiya_Medical_College",79.5899,18.0022
"http://dbpedia.org/resource/Kakatiya_University",79.5519,18.0281
"http://dbpedia.org/resource/Kalaidos_University_of_Applied_Sciences",8.54387,47.4154
"http://dbpedia.org/resource/Kalaignar_Karunanidhi_Institute_of_Technology",77.0842,10.9997
"http://dbpedia.org/resource/Kalam_Institute_of_Technology",84.8991,19.3339
"http://dbpedia.org/resource/Kalamazoo_College",-85.601,42.29
"http://dbpedia.org/resource/Kalasalingam_University",77.6761,9.5743
"http://dbpedia.org/resource/Kaliachak_College",87.9962,24.8551
"http://dbpedia.org/resource/Kalimpong_College",88.4669,27.0597
"http://dbpedia.org/resource/Kalinga_Institute_of_Dental_Sciences",85.8154,20.3534
"http://dbpedia.org/resource/Kaliningrad_State_Technical_University",20.4983,54.7207
"http://dbpedia.org/resource/Kamakura_Women's_University",139.538,35.3521
"http://dbpedia.org/resource/Kamala_Nehru_College",77.2163,28.5558
"http://dbpedia.org/resource/Kamaraj_College_of_Engineering_and_Technology",80.2208,12.8661
"http://dbpedia.org/resource/Kammavari_Sangha_Institute_of_Technology",77.5437,12.8809
"http://dbpedia.org/resource/Kampala_International_University",32.6036,0.294722
"http://dbpedia.org/resource/Kampala_International_University_Dar_es_Salaam_College",39.1561,-6.88639
"http://dbpedia.org/resource/Kampala_International_University_School_of_Health_Sciences",30.1444,-0.538611
"http://dbpedia.org/resource/Kamyanets-Podilsky_Ivan_Ohienko_National_University",26.5867,48.6753
"http://dbpedia.org/resource/Kanagawa_Dental_University",139.669,35.285
"http://dbpedia.org/resource/Kanagawa_Institute_of_Technology",139.342,35.4861
"http://dbpedia.org/resource/Kanagawa_Prefectural_College_of_Foreign_Studies",139.603,35.4217
"http://dbpedia.org/resource/Kanagawa_University_of_Human_Services",139.68,35.2742
"http://dbpedia.org/resource/Kanak_Manjari_Institute_of_Pharmaceutical_Sciences",84.8135,22.2404
"http://dbpedia.org/resource/Kanazawa_College_of_Art",136.677,36.5563
"http://dbpedia.org/resource/Kanazawa_Institute_of_Technology",136.627,36.5299
"http://dbpedia.org/resource/Kanazawa_University",136.656,36.5625
"http://dbpedia.org/resource/Kanchanaburi_Rajabhat_University",99.4246,14.0623
"http://dbpedia.org/resource/Kanchrapara_College",88.4415,22.9503
"http://dbpedia.org/resource/Kanda_University_of_International_Studies",140.044,35.6572
"http://dbpedia.org/resource/Kangnam_University",127.133,37.2758
"http://dbpedia.org/resource/Kangwon_National_University",127.744,37.8694
"http://dbpedia.org/resource/Kannada_University",76.4896,15.2843
"http://dbpedia.org/resource/Kannur_University",75.3642,11.9828
"http://dbpedia.org/resource/Kansai_Gaidai_College",135.664,34.8234
"http://dbpedia.org/resource/Kansai_Gaidai_University",135.664,34.8232
"http://dbpedia.org/resource/Kansai_University",135.508,34.7704
"http://dbpedia.org/resource/Kansai_Women's_College",135.636,34.5594
"http://dbpedia.org/resource/Kansas_Christian_College_(Overland_Park)",-94.6664,38.9958
"http://dbpedia.org/resource/Kansas_City_University_of_Medicine_and_Biosciences",-94.5608,39.1067
"http://dbpedia.org/resource/Kansas_State_University",-96.5808,39.1917
"http://dbpedia.org/resource/Kansas_State_University_–_Salina",-97.6372,38.8003
"http://dbpedia.org/resource/Kansas_State_University_College_of_Agriculture",-96.5811,39.1922
"http://dbpedia.org/resource/Kansas_State_University_College_of_Engineering",-96.5842,39.1906
"http://dbpedia.org/resource/Kantipur_Engineering_College",85.3331,27.6372
"http://dbpedia.org/resource/Kanto_Gakuen_University",139.355,36.2857
"http://dbpedia.org/resource/Kanto_Gakuin_University",139.623,35.3233
"http://dbpedia.org/resource/Kanto_Junior_College",139.5,36.2448
"http://dbpedia.org/resource/Kanya_Maha_Vidyalaya",75.5763,31.326
"http://dbpedia.org/resource/Kao_Yuan_University",120.265,22.8415
"http://dbpedia.org/resource/Kaohsiung_Medical_University",120.31,22.6475
"http://dbpedia.org/resource/KaosPilots",10.2134,56.1511
"http://dbpedia.org/resource/Kapiolani_Community_College",-157.801,21.2715
"http://dbpedia.org/resource/Kaplan_College",-80.1653,26.2039
"http://dbpedia.org/resource/Kaplan_University",-80.2,26.1333
"http://dbpedia.org/resource/Karadeniz_Technical_University",39.7684,40.9924
"http://dbpedia.org/resource/Kardan_University",69.1526,34.5494
"http://dbpedia.org/resource/Karlsruhe_Institute_of_Technology",8.41167,49.0094
"http://dbpedia.org/resource/Karlsruhe_University_of_Applied_Sciences",8.3908,49.0156
"http://dbpedia.org/resource/Karlstad_University",13.5817,59.4058
"http://dbpedia.org/resource/Karnatak_University",74.9839,15.4412
"http://dbpedia.org/resource/Karnataka_State_Law_University",77.5032,12.9388
"http://dbpedia.org/resource/Karnataka_State_Open_University",76.6236,12.3134
"http://dbpedia.org/resource/Karnataka_State_Women's_University",75.6426,16.8356
"http://dbpedia.org/resource/Karnataka_Veterinary,_Animal_and_Fisheries_Sciences_University",77.4788,17.8691
"http://dbpedia.org/resource/Karol_Szymanowski_Academy_of_Music",19.03,50.2553
"http://dbpedia.org/resource/Karolinska_Institutet",18.0267,59.3489
"http://dbpedia.org/resource/Kasem_Bundit_University",100.627,13.7381
"http://dbpedia.org/resource/Kastamonu_University",33.7706,41.4242
"http://dbpedia.org/resource/Kasturba_Medical_College,_Manipal",74.7872,13.3525
"http://dbpedia.org/resource/Katharine_Gibbs_School_–_Melville",-73.4155,40.7789
"http://dbpedia.org/resource/Kathir_College_of_Engineering",77.0826,11.0684
"http://dbpedia.org/resource/Kathmandu_Engineering_College",85.2972,27.6989
"http://dbpedia.org/resource/Katholieke_Universiteit_Leuven",4.7,50.878
"http://dbpedia.org/resource/Katholieke_Universiteit_Leuven_Kulak",3.29389,50.8061
"http://dbpedia.org/resource/Katzen_Arts_Center",-77.087,38.9393
"http://dbpedia.org/resource/Kaunas_University_of_Technology",23.9122,54.8986
"http://dbpedia.org/resource/Kawasaki_City_College_of_Nursing",139.67,35.5358
"http://dbpedia.org/resource/Kazakh_University_of_Economics,_Finance_and_International_Trade",71.2726,51.935
"http://dbpedia.org/resource/Kazan_(Volga_region)_Federal_University",49.1219,55.7907
"http://dbpedia.org/resource/Kazan_State_Medical_University",49.1409,55.7906
"http://dbpedia.org/resource/Kazan_State_Technical_University_named_after_A._N._Tupolev",49.1141,55.7971
"http://dbpedia.org/resource/Kazan_State_Technological_University",49.1451,55.7859
"http://dbpedia.org/resource/Kazi_Nazrul_University",86.99,23.68
"http://dbpedia.org/resource/Kazi_and_Zaman_College,_New_Bhaitbari",89.9789,25.7895
"http://dbpedia.org/resource/Kazimieras_Simonavičius_University",25.2628,54.6703
"http://dbpedia.org/resource/Kazimierz_Pułaski_University_of_Technology_and_Humanities_in_Radom",21.1667,51.4
"http://dbpedia.org/resource/Kazimierz_Wielki_University_in_Bydgoszcz",18.0197,53.1308
"http://dbpedia.org/resource/Keele_University",-2.273,53.003
"http://dbpedia.org/resource/Keele_University_School_of_Medicine",-2.26647,53.0064
"http://dbpedia.org/resource/Keiai_University",140.144,35.6555
"http://dbpedia.org/resource/Keilir",-22.5703,63.9686
"http://dbpedia.org/resource/Keimyung_University_Korean_Language_Institute",128.485,35.8578
"http://dbpedia.org/resource/Keio_University",139.743,35.6492
"http://dbpedia.org/resource/Keio_University_Shonan_Fujisawa_Campus",139.428,35.3883
"http://dbpedia.org/resource/Keiser_University",-80.1638,26.186
"http://dbpedia.org/resource/Kelappaji_College_of_Agricultural_Engineering_and_Technology",75.9859,10.8525
"http://dbpedia.org/resource/Kelley_School_of_Business",-86.5184,39.1722
"http://dbpedia.org/resource/Kellogg_Community_College",-85.1772,42.3349
"http://dbpedia.org/resource/Kellogg_School_of_Management",-87.6751,42.0504
"http://dbpedia.org/resource/Kellogg_School_of_Science_and_Technology",-117.241,32.895
"http://dbpedia.org/resource/Kellstadt_Graduate_School_of_Business",-87.6275,41.878
"http://dbpedia.org/resource/Kempten_University_of_Applied_Sciences",10.3136,47.7158
"http://dbpedia.org/resource/Kemptville_College",-75.6388,45.0091
"http://dbpedia.org/resource/Kendrapara_Autonomous_College,_Kendrapara",86.1766,20.4501
"http://dbpedia.org/resource/Kennebec_Valley_Community_College",-69.6117,44.5942
"http://dbpedia.org/resource/Kennesaw_State_University",-84.581,34.0379
"http://dbpedia.org/resource/Kensington_College_of_Business",-0.119806,51.5156
"http://dbpedia.org/resource/Kent_Business_School",1.0621,51.2983
"http://dbpedia.org/resource/Kent_State_University",-81.3417,41.1464
"http://dbpedia.org/resource/Kent_State_University_College_of_Podiatric_Medicine",-81.648,41.4006
"http://dbpedia.org/resource/Kent_State_University_at_Ashtabula",-80.8318,41.8887
"http://dbpedia.org/resource/Kent_State_University_at_East_Liverpool",-80.5763,40.617
"http://dbpedia.org/resource/Kent_State_University_at_Salem",-80.8357,40.864
"http://dbpedia.org/resource/Kent_State_University_at_Stark",-81.4374,40.8668
"http://dbpedia.org/resource/Kentucky_Mountain_Bible_College",-83.4389,37.6036
"http://dbpedia.org/resource/Kentucky_State_University",-84.8583,38.2
"http://dbpedia.org/resource/Kenya_Institute_of_Social_Work_and_Community_Development",36.8376,-1.28701
"http://dbpedia.org/resource/Kenyatta_University",36.9261,-1.18306
"http://dbpedia.org/resource/Kerala_Kalamandalam",76.2927,10.7481
"http://dbpedia.org/resource/Kerala_United_Theological_Seminary",76.9322,8.50472
"http://dbpedia.org/resource/Kerala_University_of_Health_Sciences",76.2171,10.5232
"http://dbpedia.org/resource/Kerala_Veterinary_College,_Mannuthy",76.2589,10.5306
"http://dbpedia.org/resource/Kermanshah_University_of_Medical_Sciences",51.3812,35.7483
"http://dbpedia.org/resource/Kettering_College",-84.1919,39.6961
"http://dbpedia.org/resource/Keyano_College",-111.348,56.7145
"http://dbpedia.org/resource/Keystone_College",-75.775,41.559
"http://dbpedia.org/resource/Khadir_Mohideen_College",79.3788,10.337
"http://dbpedia.org/resource/Kharazmi_University",51.4268,35.7045
"http://dbpedia.org/resource/Kharkiv_National_University_of_Economics",36.2239,50.0139
"http://dbpedia.org/resource/Kharkiv_National_University_of_Radioelectronics",36.2278,50.015
"http://dbpedia.org/resource/Kharkiv_Petro_Vasylenko_National_Technical_University_of_Agriculture",38.0181,48.3042
"http://dbpedia.org/resource/Kharkiv_Polytechnic_Institute",36.25,50.0
"http://dbpedia.org/resource/Kharkiv_State_University_of_Food_Technology_and_Trade",38.0181,48.3042
"http://dbpedia.org/resource/Kharkiv_University_of_Humanities_“People’s_Ukrainian_Academy”",36.2572,50.005
"http://dbpedia.org/resource/Kharkov_Medical_Academy_of_Post-graduate_Education",38.0181,48.3042
"http://dbpedia.org/resource/Kharkov_State_Academy_of_Culture",38.0181,48.3042
"http://dbpedia.org/resource/Khawaja_Farid_Social_Security_Hospital",71.8167,30.2833
"http://dbpedia.org/resource/Kherson_State_University",32.6299,46.6464
"http://dbpedia.org/resource/Khmelnytskyi_National_University",38.0181,48.3042
"http://dbpedia.org/resource/Khon_Kaen_University",102.816,16.4703
"http://dbpedia.org/resource/Khulna_Medical_College",89.537,22.8291
"http://dbpedia.org/resource/Khulna_University_of_Engineering_&_Technology",89.5026,22.8997
"http://dbpedia.org/resource/Kielce_University_of_Technology",20.64,50.8786
"http://dbpedia.org/resource/Kigumba_Petroleum_Institute",32.0189,1.8425
"http://dbpedia.org/resource/Kilimanjaro_Christian_Medical_University_College",37.3297,-3.32083
"http://dbpedia.org/resource/Kilis_7_Aralık_University",37.115,36.7158
"http://dbpedia.org/resource/Kilpauk_Medical_College",80.2437,13.0783
"http://dbpedia.org/resource/Kim_Chaek_University_of_Technology",125.746,39.0028
"http://dbpedia.org/resource/Kim_Il-sung_University",125.768,39.0581
"http://dbpedia.org/resource/Kimmage_Development_Studies_Centre",-6.30993,53.3086
"http://dbpedia.org/resource/Kindai_University",135.587,34.6514
"http://dbpedia.org/resource/King's_College_London",-0.116111,51.5119
"http://dbpedia.org/resource/King's_Inns",-6.27167,53.3529
"http://dbpedia.org/resource/King's_University_College_(University_of_Western_Ontario)",-81.2577,43.0118
"http://dbpedia.org/resource/King_Abdulaziz_University",39.2503,21.4939
"http://dbpedia.org/resource/King_Abdullah_University_of_Science_and_Technology",39.1105,22.3126
"http://dbpedia.org/resource/King_Daniel_of_Galicia_Ivano-Frankivsk_University_of_Law",24.7111,48.9153
"http://dbpedia.org/resource/King_Edward_Memorial_Hospital_and_Seth_Gordhandas_Sunderdas_Medical_College",72.8418,19.0017
"http://dbpedia.org/resource/King_Fahd_University_of_Petroleum_and_Minerals",50.1439,26.3097
"http://dbpedia.org/resource/King_Faisal_University",50.1878,26.3885
"http://dbpedia.org/resource/King_George's_Medical_University",80.9166,26.8677
"http://dbpedia.org/resource/King_Juan_Carlos_University",-3.875,40.3378
"http://dbpedia.org/resource/King_Khalid_University",42.5597,18.2495
"http://dbpedia.org/resource/King_Mongkut's_Institute_of_Technology_Ladkrabang",100.78,13.7267
"http://dbpedia.org/resource/King_Mongkut's_University_of_Technology_North_Bangkok",100.514,13.8188
"http://dbpedia.org/resource/King_Mongkut's_University_of_Technology_Thonburi",100.496,13.6517
"http://dbpedia.org/resource/King_Saud_University",46.627,24.722
"http://dbpedia.org/resource/King_Saud_bin_Abdulaziz_University_for_Health_Sciences",46.8617,24.7481
"http://dbpedia.org/resource/Kings_Engineering_College",79.9817,12.9992
"http://dbpedia.org/resource/Kingsborough_Community_College",-73.9331,40.5781
"http://dbpedia.org/resource/Kingston_College_(England)",-0.305,51.4069
"http://dbpedia.org/resource/Kingston_University",-0.3039,51.4035
"http://dbpedia.org/resource/Kingsway_Campus_Auckland_Park",27.9989,-26.1833
"http://dbpedia.org/resource/Kingswood_University",-65.5231,45.7267
"http://dbpedia.org/resource/Kinjo_Gakuin_University",136.996,35.21
"http://dbpedia.org/resource/Kinjo_University",136.529,36.5097
"http://dbpedia.org/resource/Kinki_University_Toyooka_Junior_College",134.806,35.5358
"http://dbpedia.org/resource/Kinneret_College",35.591,32.7054
"http://dbpedia.org/resource/Kirori_Mal_College",77.2064,28.6825
"http://dbpedia.org/resource/Kirtland_Community_College",-84.4144,44.4908
"http://dbpedia.org/resource/Kiryu_University",139.296,36.3788
"http://dbpedia.org/resource/Kish_International_Campus,_University_of_Tehran",53.9555,26.5663
"http://dbpedia.org/resource/Kishori_Lal_Sharma_Institute_of_Engineering_and_Technology",78.1262,29.3835
"http://dbpedia.org/resource/Kisii_School",34.7837,-0.688978
"http://dbpedia.org/resource/Kitasato_University",139.726,35.6426
"http://dbpedia.org/resource/Knowledge_Institute_of_Technology",78.009,11.5573
"http://dbpedia.org/resource/Knox_College,_Toronto",-79.3965,43.6614
"http://dbpedia.org/resource/Kobe_City_University_of_Foreign_Studies",135.06,34.6797
"http://dbpedia.org/resource/Kobe_College",135.352,34.7608
"http://dbpedia.org/resource/Kobe_Institute_of_Computing",135.193,34.699
"http://dbpedia.org/resource/Kobe_Shukugawa_Gakuin_University",135.204,34.6656
"http://dbpedia.org/resource/Kobe_Tokiwa_University",135.141,34.6655
"http://dbpedia.org/resource/Kobe_University",135.235,34.7281
"http://dbpedia.org/resource/Kocaeli_University",29.9394,40.7661
"http://dbpedia.org/resource/Kochi_Junior_College",133.534,33.5636
"http://dbpedia.org/resource/Kochi_University_of_Technology",133.72,33.6208
"http://dbpedia.org/resource/Kodaikanal_Christian_College",77.486,10.235
"http://dbpedia.org/resource/Kodiak_College",-152.364,57.8069
"http://dbpedia.org/resource/Koehler_Cultural_Center",-98.497,29.449
"http://dbpedia.org/resource/Kogakkan_University",136.727,34.4869
"http://dbpedia.org/resource/Kogod_School_of_Business",-77.0879,38.9379
"http://dbpedia.org/resource/Kokrajhar_Government_College",90.2761,26.4043
"http://dbpedia.org/resource/Kokugakuin_Tochigi_Junior_College",139.702,36.364
"http://dbpedia.org/resource/Kokushikan_University",139.657,35.6485
"http://dbpedia.org/resource/Komitas_State_Conservatory_of_Yerevan",44.5169,40.1871
"http://dbpedia.org/resource/Konan_University",135.268,34.7297
"http://dbpedia.org/resource/Konan_Women's_University",135.288,34.7345
"http://dbpedia.org/resource/Kongju_National_University",127.14,36.469
"http://dbpedia.org/resource/Kongu_Arts_and_Science_College",77.6537,11.3076
"http://dbpedia.org/resource/Kongu_Engineering_College",77.6071,11.2739
"http://dbpedia.org/resource/Koninklijke_Militaire_Academie",4.7753,51.5915
"http://dbpedia.org/resource/Konkan_Gyanpeeth_College_of_Engineering",73.3431,18.9165
"http://dbpedia.org/resource/Konkuk_University_Law_School",127.076,37.5419
"http://dbpedia.org/resource/Konstfack",17.9958,59.2986
"http://dbpedia.org/resource/Konyang_University",127.112,36.1822
"http://dbpedia.org/resource/Korea_Air_Force_Academy",127.526,36.58
"http://dbpedia.org/resource/Korea_Development_Institute",127.043,37.595
"http://dbpedia.org/resource/Korea_Maritime_and_Ocean_University",129.087,35.0744
"http://dbpedia.org/resource/Korea_National_University_of_Education",127.361,36.609
"http://dbpedia.org/resource/Korea_National_University_of_Transportation",127.871,36.9698
"http://dbpedia.org/resource/Korea_Naval_Academy",128.665,35.1289
"http://dbpedia.org/resource/Korea_Polytechnic_University",126.733,37.3404
"http://dbpedia.org/resource/Korea_Polytechnics",126.95,37.5473
"http://dbpedia.org/resource/Korea_Presbyterian_Theological_Seminary",-85.5866,42.9276
"http://dbpedia.org/resource/Korea_University_Business_School",127.047,37.5934
"http://dbpedia.org/resource/Korea_University_College_of_Political_Science_and_Economics",127.031,37.5871
"http://dbpedia.org/resource/Korea_University_College_of_Science",127.026,37.5847
"http://dbpedia.org/resource/Korea_University_Graduate_School_of_International_Studies",127.032,37.5892
"http://dbpedia.org/resource/Korea_University_of_Technology_and_Education",127.282,36.7637
"http://dbpedia.org/resource/Koriyama_Women's_University",140.352,37.3973
"http://dbpedia.org/resource/Koryo_International_College",137.094,35.1523
"http://dbpedia.org/resource/Koryo_Songgyungwan_University",126.566,37.9811
"http://dbpedia.org/resource/Koszalin_University_of_Technology",16.1972,54.2036
"http://dbpedia.org/resource/Koya_University",44.6481,36.0994
"http://dbpedia.org/resource/Kozminski_University",21.015,52.2714
"http://dbpedia.org/resource/Koç_University",29.1256,41.3481
"http://dbpedia.org/resource/Kraków_University_of_Economics",19.9536,50.0683
"http://dbpedia.org/resource/Krantiguru_Shyamji_Krishna_Verma_Kachchh_University",69.6547,23.2128
"http://dbpedia.org/resource/Kresge_College",-122.066,36.9984
"http://dbpedia.org/resource/Krishnadevaraya_College_of_Dental_Sciences_and_Hospital",80.122,12.9213
"http://dbpedia.org/resource/Krishnath_College_School",88.2458,24.0914
"http://dbpedia.org/resource/Kristianstad_University_College",14.1464,56.0474
"http://dbpedia.org/resource/Kristu_Jayanti_College",77.5925,13.0583
"http://dbpedia.org/resource/Krupajal_Engineering_College,_Bhubaneswar",85.8571,20.1763
"http://dbpedia.org/resource/Kryvyi_Rih_National_University",33.4013,47.9055
"http://dbpedia.org/resource/Kuban_State_Agrarian_University",-1.2534,51.7611
"http://dbpedia.org/resource/Kuban_State_Technological_University",39.0025,45.0486
"http://dbpedia.org/resource/Kuban_State_University",39.0308,45.0194
"http://dbpedia.org/resource/Kumamoto_Gakuen_University",130.717,32.8
"http://dbpedia.org/resource/Kumamoto_University",130.728,32.8139
"http://dbpedia.org/resource/Kumasi_Nurses_and_Midwifery_Training_School",-1.63289,6.6921
"http://dbpedia.org/resource/Kumasi_Polytechnic",-1.61,6.69111
"http://dbpedia.org/resource/Kumaun_University",79.446,29.3914
"http://dbpedia.org/resource/Kumi_University",33.8625,1.4725
"http://dbpedia.org/resource/Kun_Shan_University",120.253,22.9969
"http://dbpedia.org/resource/Kunstakademiets_Arkitektskole",12.6037,55.6816
"http://dbpedia.org/resource/Kurigram_Government_College",89.6412,25.8042
"http://dbpedia.org/resource/Kurnool_Medical_College",78.0381,15.8209
"http://dbpedia.org/resource/Kurseong_College",88.2809,26.8801
"http://dbpedia.org/resource/Kursk_State_Medical_University",36.1947,51.7489
"http://dbpedia.org/resource/Kurume_Institute_of_Technology",130.538,33.2656
"http://dbpedia.org/resource/Kurume_University",130.325,33.1831
"http://dbpedia.org/resource/Kushabhau_Thakre_Patrakarita_Avam_Jansanchar_University",81.6234,21.1737
"http://dbpedia.org/resource/Kushtia_Medical_College",89.1233,23.9009
"http://dbpedia.org/resource/Kuwait_Maastricht_Business_School",47.9997,29.3603
"http://dbpedia.org/resource/Kuyper_College",-85.5926,43.0221
"http://dbpedia.org/resource/Kwame_Nkrumah_University_of_Science_and_Technology",-1.57052,6.68491
"http://dbpedia.org/resource/Kwangwoon_University",127.056,37.6201
"http://dbpedia.org/resource/Kwansei_Gakuin_University",135.347,34.7692
"http://dbpedia.org/resource/Kwara_State_Polytechnic",-4.66087,8.59357
